rel_ID,:START_ID,:END_ID,:TYPE,description,relationship_type
r_b340eed7,d_4e78317d,n_45dfdb6c,CONTAINS,The CodeStructure domain contains Tightly Coupled Components,hierarchical
r_7c33927d,d_4e78317d,n_209c7257,CONTAINS,The CodeStructure domain contains Well-defined Interfaces,hierarchical
r_fdb44acf,d_4e78317d,n_5382aaf8,CONTAINS,The CodeStructure domain contains Containers,hierarchical
r_321b1a03,d_4e78317d,n_cf645f68,CONTAINS,The CodeStructure domain contains Administrative Scripts,hierarchical
r_bae686a9,d_4e78317d,n_90080ad8,CONTAINS,The CodeStructure domain contains Core Concern,hierarchical
r_4285d813,d_4e78317d,n_77e6e977,CONTAINS,The CodeStructure domain contains Cross-Cutting Concern,hierarchical
r_4a8f5401,d_4e78317d,n_76f3e0c7,CONTAINS,The CodeStructure domain contains AccountService Class,hierarchical
r_e9dec1a2,d_4e78317d,n_860848f4,CONTAINS,The CodeStructure domain contains CachingAccountService,hierarchical
r_707979f4,d_4e78317d,n_1c6e2089,CONTAINS,The CodeStructure domain contains LoggingAccountService,hierarchical
r_66224de5,d_4e78317d,n_68363c39,CONTAINS,The CodeStructure domain contains In-Process Cache,hierarchical
r_2beb53a9,d_4e78317d,n_40d6ff07,CONTAINS,The CodeStructure domain contains Distributed Cache,hierarchical
r_6d86b291,d_4e78317d,n_d9d580b4,CONTAINS,The CodeStructure domain contains Filebeat,hierarchical
r_86c5ed3d,d_4e78317d,n_93be030c,CONTAINS,The CodeStructure domain contains Bundling,hierarchical
r_285052ae,d_4e78317d,n_f5efdb97,CONTAINS,The CodeStructure domain contains Minification,hierarchical
r_a2e2ce0f,d_4e78317d,n_d44010cd,CONTAINS,The CodeStructure domain contains Server-side Cache,hierarchical
r_2213020c,d_4e78317d,n_6e2ff30e,CONTAINS,The CodeStructure domain contains Render Tree,hierarchical
r_51d96e37,d_4e78317d,n_594a7ea4,CONTAINS,The CodeStructure domain contains Denormalized Data,hierarchical
r_9da2d1a8,d_4e78317d,n_4add942d,CONTAINS,The CodeStructure domain contains Logging and Monitoring,hierarchical
r_8ce2846c,d_4e78317d,n_4eaa0d5f,CONTAINS,The CodeStructure domain contains Component Management,hierarchical
r_7bd2f516,d_4e78317d,n_79187a0b,CONTAINS,The CodeStructure domain contains Software Architecture Documentation,hierarchical
r_f43d6072,d_4e78317d,n_804d80af,CONTAINS,The CodeStructure domain contains Resource Server,hierarchical
r_b622cdc6,d_4e78317d,n_0bb074dd,CONTAINS,The CodeStructure domain contains Class Diagram,hierarchical
r_ad34d175,d_4e78317d,n_fe67a192,CONTAINS,The CodeStructure domain contains Package Diagram,hierarchical
r_04d9acbe,d_4e78317d,n_6f90e600,CONTAINS,The CodeStructure domain contains Use Case Diagram,hierarchical
r_de5ea661,d_4e78317d,n_b44a7c95,CONTAINS,The CodeStructure domain contains Sequence Diagram,hierarchical
r_a5981076,d_4e78317d,n_e68480c5,CONTAINS,The CodeStructure domain contains Activity Diagram,hierarchical
r_a0683d34,d_4e78317d,n_46c0b42d,CONTAINS,The CodeStructure domain contains Quality Attribute Utility Tree,hierarchical
r_55375dd0,d_4e78317d,n_4da5dfb6,CONTAINS,The CodeStructure domain contains Automated Build Process,hierarchical
r_9852a3fe,d_4e78317d,n_0ba29c6a,CONTAINS,The CodeStructure domain contains Environment,hierarchical
r_ff762b70,d_4e78317d,n_704849d5,CONTAINS,The CodeStructure domain contains Public Cloud,hierarchical
r_605ac32b,d_4e78317d,n_6c449af1,CONTAINS,The CodeStructure domain contains Private Cloud,hierarchical
r_8e1b22d9,d_4e78317d,n_e61ead41,CONTAINS,The CodeStructure domain contains Hybrid Cloud,hierarchical
r_8dc47283,d_4e78317d,n_cb957797,CONTAINS,The CodeStructure domain contains IaaS,hierarchical
r_27b1561a,d_4e78317d,n_0b8f0928,CONTAINS,The CodeStructure domain contains PaaS,hierarchical
r_5547a4c1,d_4e78317d,n_48a5af72,CONTAINS,The CodeStructure domain contains FaaS,hierarchical
r_06830d99,d_4e78317d,n_551bdb98,CONTAINS,The CodeStructure domain contains Documentation Tools,hierarchical
r_cbdb9cba,d_4e78317d,n_112ed2f3,CONTAINS,The CodeStructure domain contains Unit Testing Tools,hierarchical
r_84e61d65,d_4e78317d,n_5cec1a2d,CONTAINS,The CodeStructure domain contains Redundant Code,hierarchical
r_40f638af,d_4e78317d,n_36979d3c,CONTAINS,The CodeStructure domain contains Code Analysis Tools,hierarchical
r_d3359d82,d_4e78317d,n_5cc5d0b8,CONTAINS,The CodeStructure domain contains Continuous Integration (CI),hierarchical
r_7af3f955,d_4e78317d,n_c742ac83,CONTAINS,"The CodeStructure domain contains activity diagrams, UML",hierarchical
r_359d118c,d_4e78317d,n_1b458119,CONTAINS,The CodeStructure domain contains unit testing,hierarchical
r_e1fa0637,d_4e78317d,n_fdf6f5db,CONTAINS,The CodeStructure domain contains requirements elicitation,hierarchical
r_f13692de,d_4e78317d,n_21987472,CONTAINS,The CodeStructure domain contains Abstract Data Type (ADT),hierarchical
r_de89bfcc,d_4e78317d,n_d0e092ef,CONTAINS,The CodeStructure domain contains HIPO Diagram,hierarchical
r_f89944e7,d_4e78317d,n_92c3de6f,CONTAINS,The CodeStructure domain contains Sub-module,hierarchical
r_59a0e514,d_4e78317d,n_805ca7eb,CONTAINS,The CodeStructure domain contains Data Dictionary,hierarchical
r_4b739de6,d_4e78317d,n_af8b1586,CONTAINS,The CodeStructure domain contains Horizontal Partitioning,hierarchical
r_9034ed72,d_4e78317d,n_5ce9605c,CONTAINS,The CodeStructure domain contains Vertical Partitioning,hierarchical
r_b39211bd,d_4e78317d,n_03091347,CONTAINS,The CodeStructure domain contains Data Flow Diagram,hierarchical
r_f185a604,d_4e78317d,n_70f1bb91,CONTAINS,The CodeStructure domain contains Structure Chart,hierarchical
r_cd15fbf9,d_4e78317d,n_55ebd362,CONTAINS,The CodeStructure domain contains Control Module,hierarchical
r_1c92db5a,d_4e78317d,n_3bf20594,CONTAINS,The CodeStructure domain contains Library Modules,hierarchical
r_9cdf2f2c,d_4e78317d,n_9e2941b3,CONTAINS,The CodeStructure domain contains Condition,hierarchical
r_2ceb5521,d_4e78317d,n_101f693f,CONTAINS,The CodeStructure domain contains Jump,hierarchical
r_0ba098e4,d_4e78317d,n_e665fd5a,CONTAINS,The CodeStructure domain contains Component-Level Design,hierarchical
r_2869e97a,d_4e78317d,n_e93acb14,CONTAINS,The CodeStructure domain contains Functions,hierarchical
r_f8aadb6a,d_4e78317d,n_8413c683,CONTAINS,The CodeStructure domain contains Comments,hierarchical
r_c3887084,d_4e78317d,n_b9fbe5fc,CONTAINS,The CodeStructure domain contains Requirement Documentation,hierarchical
r_a623c069,d_4e78317d,n_59c3cba4,CONTAINS,The CodeStructure domain contains Interface Elements,hierarchical
r_2b928a17,d_4e78317d,n_5d455e3b,CONTAINS,The CodeStructure domain contains Navigation Bar,hierarchical
r_f15dd653,d_4e78317d,n_aeabce8b,CONTAINS,The CodeStructure domain contains Labeling System,hierarchical
r_d987ff13,d_4e78317d,n_82b9d083,CONTAINS,The CodeStructure domain contains Visitor Tracking System,hierarchical
r_bc7be850,d_4e78317d,n_8d7cfa8b,CONTAINS,The CodeStructure domain contains SEO Strategy,hierarchical
r_414cf182,d_4e78317d,n_ec4bd837,CONTAINS,The CodeStructure domain contains Search Box,hierarchical
r_3e5a2d57,d_4e78317d,n_9e1f5871,CONTAINS,The CodeStructure domain contains Class Roll,hierarchical
r_28f3ce2f,d_4e78317d,n_38994b25,CONTAINS,The CodeStructure domain contains HashTable,hierarchical
r_0f60d1ad,d_4e78317d,n_22e06ab7,CONTAINS,The CodeStructure domain contains Modular Code Structure,hierarchical
r_4a1b70e8,d_4e78317d,n_c478f899,CONTAINS,The CodeStructure domain contains amountFor function,hierarchical
r_4a0ec7ba,d_4e78317d,n_6d1a193d,CONTAINS,The CodeStructure domain contains amountFor Function,hierarchical
r_75610588,d_4e78317d,n_0fd1725e,CONTAINS,The CodeStructure domain contains playFor Function,hierarchical
r_1c00b2f5,d_4e78317d,n_03fb0f55,CONTAINS,The CodeStructure domain contains PerformanceCalculator,hierarchical
r_ca1669a8,d_4e78317d,n_4a85aa64,CONTAINS,The CodeStructure domain contains TragedyCalculator,hierarchical
r_cd3b5765,d_4e78317d,n_e93f100a,CONTAINS,The CodeStructure domain contains ComedyCalculator,hierarchical
r_0b2875a6,d_4e78317d,n_e01b7191,CONTAINS,The CodeStructure domain contains amountFor,hierarchical
r_daee19cf,d_4e78317d,n_d537164e,CONTAINS,The CodeStructure domain contains enrichPerformance,hierarchical
r_b4b288ab,d_4e78317d,n_24f2c8e3,CONTAINS,The CodeStructure domain contains Inheritance Hierarchy,hierarchical
r_8aa72f42,d_4e78317d,n_aeb663db,CONTAINS,The CodeStructure domain contains Volume Credits Calculation,hierarchical
r_2399fdf8,d_4e78317d,n_1821789c,CONTAINS,The CodeStructure domain contains volumeCreditsFor,hierarchical
r_62f1a475,d_4e78317d,n_532a5b21,CONTAINS,The CodeStructure domain contains Function Declaration,hierarchical
r_735f7523,d_4e78317d,n_58a54329,CONTAINS,The CodeStructure domain contains Test Suite,hierarchical
r_71130e64,d_4e78317d,n_a3efe69f,CONTAINS,The CodeStructure domain contains Smalltalk,hierarchical
r_203667e9,d_4e78317d,n_9217701e,CONTAINS,The CodeStructure domain contains Code Extraction,hierarchical
r_154f232f,d_4e78317d,n_3fdcb3c5,CONTAINS,The CodeStructure domain contains Automated Refactoring Tools,hierarchical
r_b55e97b1,d_4e78317d,n_5b0a5e67,CONTAINS,The CodeStructure domain contains Accessor Method,hierarchical
r_8f43edc6,d_4e78317d,n_01250f57,CONTAINS,The CodeStructure domain contains Server Class,hierarchical
r_cd591b35,d_4e78317d,n_5ac39962,CONTAINS,The CodeStructure domain contains Client Code,hierarchical
r_fa2654e0,d_4e78317d,n_7b12db39,CONTAINS,The CodeStructure domain contains Person Class,hierarchical
r_2db8d2d1,d_4e78317d,n_ecdf5548,CONTAINS,The CodeStructure domain contains Course Class,hierarchical
r_269e513b,d_4e78317d,n_4a1075ad,CONTAINS,The CodeStructure domain contains addCourse Method,hierarchical
r_5afcf5e6,d_4e78317d,n_d02e1d21,CONTAINS,The CodeStructure domain contains removeCourse Method,hierarchical
r_d81bde91,d_4e78317d,n_c51c6118,CONTAINS,The CodeStructure domain contains CustomerData Class,hierarchical
r_5fae618a,d_4e78317d,n_a081e0d9,CONTAINS,The CodeStructure domain contains HeatingPlan,hierarchical
r_641d2686,d_4e78317d,n_f8c8b903,CONTAINS,The CodeStructure domain contains Employee,hierarchical
r_d0537ab4,d_4e78317d,n_648a7875,CONTAINS,The CodeStructure domain contains createEmployee,hierarchical
r_5a425056,d_4e78317d,n_aaaddd1f,CONTAINS,The CodeStructure domain contains createEngineer,hierarchical
r_fe54a963,d_4e78317d,n_59e20146,CONTAINS,The CodeStructure domain contains ExperiencedChinaRating,hierarchical
r_2bf2dc67,d_4e78317d,n_dda9c06f,CONTAINS,The CodeStructure domain contains Rating,hierarchical
r_0c39ad76,d_4e78317d,n_df3f3678,CONTAINS,The CodeStructure domain contains withinRange,hierarchical
r_fbccee56,d_4e78317d,n_b91c6355,CONTAINS,The CodeStructure domain contains Organization Class,hierarchical
r_0b66328a,d_4e78317d,n_2fc2fd75,CONTAINS,The CodeStructure domain contains Scorer Class,hierarchical
r_dc44b2d4,d_4e78317d,n_003aea47,CONTAINS,The CodeStructure domain contains ChargeCalculator,hierarchical
r_bf99e225,d_4e78317d,n_a0560c92,CONTAINS,The CodeStructure domain contains charge function,hierarchical
r_7b16edf1,d_4e78317d,n_3f2f8db2,CONTAINS,The CodeStructure domain contains SpeciesDelegate,hierarchical
r_16df7bcf,d_4e78317d,n_ebe418ae,CONTAINS,The CodeStructure domain contains Bird,hierarchical
r_767f71ae,d_4e78317d,n_2068d9fd,CONTAINS,The CodeStructure domain contains createBird,hierarchical
r_ebae3588,d_4e78317d,n_77a03aee,CONTAINS,The CodeStructure domain contains selectSpeciesDelegate,hierarchical
r_ff9345bc,d_4e78317d,n_63889cfb,CONTAINS,The CodeStructure domain contains Male,hierarchical
r_afa0c035,d_4e78317d,n_b719ce18,CONTAINS,The CodeStructure domain contains Female,hierarchical
r_d275370b,d_4e78317d,n_68f75f8c,CONTAINS,The CodeStructure domain contains genderCode,hierarchical
r_392118a1,d_4e78317d,n_f6859b40,CONTAINS,The CodeStructure domain contains createPerson,hierarchical
r_3443559e,d_4e78317d,n_22a9c2e3,CONTAINS,The CodeStructure domain contains PremiumBookingDelegate,hierarchical
r_648b080d,d_4e78317d,n_8abe2e09,CONTAINS,The CodeStructure domain contains createPremiumBooking,hierarchical
r_cde7fcf6,d_4e78317d,n_0421bbd7,CONTAINS,The CodeStructure domain contains Booking,hierarchical
r_364afb96,d_4e78317d,n_63567898,CONTAINS,The CodeStructure domain contains hasTalkback,hierarchical
r_6ec7ff97,d_4e78317d,n_7aedb070,CONTAINS,The CodeStructure domain contains hasDinner,hierarchical
r_73e342bf,d_4e78317d,n_4a5a667e,CONTAINS,The CodeStructure domain contains Superclass,hierarchical
r_8a7c0f3a,d_4e78317d,n_2bbe4436,CONTAINS,The CodeStructure domain contains Delegate Class,hierarchical
r_6d41a609,d_4e78317d,n_309713b0,CONTAINS,The CodeStructure domain contains Program Families,hierarchical
r_df2030f9,d_4e78317d,n_69b5d228,CONTAINS,The CodeStructure domain contains Component Dependency Structure,hierarchical
r_222fb5bc,d_4e78317d,n_2e0320d3,CONTAINS,The CodeStructure domain contains Interface Layer,hierarchical
r_47314484,d_4e78317d,n_c60d79da,CONTAINS,The CodeStructure domain contains System Interfaces,hierarchical
r_bf2b8576,d_4e78317d,n_451dcec9,CONTAINS,The CodeStructure domain contains Major Components,hierarchical
r_9b7feb10,d_4e78317d,n_becb130e,CONTAINS,The CodeStructure domain contains Problem Solving Framework,hierarchical
r_87987632,d_4e78317d,n_5a7024a4,CONTAINS,The CodeStructure domain contains Initial State,hierarchical
r_10c0500a,d_4e78317d,n_29aea25b,CONTAINS,The CodeStructure domain contains Operational State,hierarchical
r_af49c626,d_4e78317d,n_cae8aac7,CONTAINS,The CodeStructure domain contains Goal State,hierarchical
r_82655c8d,d_4e78317d,n_af363a8f,CONTAINS,The CodeStructure domain contains Software Component Interface,hierarchical
r_85fe2efb,d_4e78317d,n_b082158e,CONTAINS,The CodeStructure domain contains Component Design,hierarchical
r_468989b3,d_4e78317d,n_79a483e6,CONTAINS,The CodeStructure domain contains Software Development Process,hierarchical
r_816b2721,d_4e78317d,n_b414bf08,CONTAINS,The CodeStructure domain contains Software Design Documentation,hierarchical
r_aaa277a9,d_4e78317d,n_31841d97,CONTAINS,The CodeStructure domain contains Operation Specification,hierarchical
r_c704c957,d_4e78317d,n_6b0b1cc3,CONTAINS,The CodeStructure domain contains Software Architect,hierarchical
r_8db83233,d_4e78317d,n_e7a7d15b,CONTAINS,The CodeStructure domain contains Component Designer,hierarchical
r_ec4bab71,d_4e78317d,n_cf58bd69,CONTAINS,The CodeStructure domain contains Message Data Abstraction,hierarchical
r_7a72b9d7,d_4e78317d,n_1f16aed0,CONTAINS,The CodeStructure domain contains Send Procedural Abstraction,hierarchical
r_bd162e93,d_4e78317d,n_4afa80e7,CONTAINS,The CodeStructure domain contains Algorithm,hierarchical
r_1cf71dd1,d_4e78317d,n_271aa2fd,CONTAINS,The CodeStructure domain contains Heuristic,hierarchical
r_8c5317d5,d_4e78317d,n_5a7a38f2,CONTAINS,The CodeStructure domain contains Central Booking System,hierarchical
r_5d26a2b1,d_4e78317d,n_4e6aea3a,CONTAINS,The CodeStructure domain contains Mobile Application,hierarchical
r_6c1ba20d,d_4e78317d,n_abf3a7c6,CONTAINS,The CodeStructure domain contains Software Services,hierarchical
r_66091c41,d_4e78317d,n_eb269afb,CONTAINS,The CodeStructure domain contains Reusable Components,hierarchical
r_6c05ae06,d_4e78317d,n_2aaa982b,CONTAINS,The CodeStructure domain contains Global Variables,hierarchical
r_c56a0fd7,d_4e78317d,n_99960f31,CONTAINS,The CodeStructure domain contains Library Component,hierarchical
r_60292ce4,d_4e78317d,n_20c51b5f,CONTAINS,The CodeStructure domain contains Methods,hierarchical
r_2df04a35,d_4e78317d,n_eb33cea2,CONTAINS,The CodeStructure domain contains Network of Objects,hierarchical
r_0201c960,d_4e78317d,n_4c3880bb,CONTAINS,The CodeStructure domain contains Method,hierarchical
r_cc941cf6,d_4e78317d,n_afedf9af,CONTAINS,The CodeStructure domain contains Transition,hierarchical
r_08812fa8,d_4e78317d,n_68782f72,CONTAINS,The CodeStructure domain contains Software Component,hierarchical
r_89862788,d_4e78317d,n_d674e019,CONTAINS,The CodeStructure domain contains Software Service,hierarchical
r_e5171428,d_4e78317d,n_63965004,CONTAINS,The CodeStructure domain contains Reusable Software Blocks,hierarchical
r_ea35adcc,d_4e78317d,n_c40ec187,CONTAINS,The CodeStructure domain contains reserve(),hierarchical
r_7ce799fb,d_4e78317d,n_96704af6,CONTAINS,The CodeStructure domain contains release(),hierarchical
r_a718b3be,d_4e78317d,n_2a99f132,CONTAINS,The CodeStructure domain contains beginHire(),hierarchical
r_aa52d70d,d_4e78317d,n_a714224c,CONTAINS,The CodeStructure domain contains endHire(),hierarchical
r_4c428aaf,d_4e78317d,n_c4b5c1b2,CONTAINS,The CodeStructure domain contains NAG Library,hierarchical
r_5cbc6558,d_4e78317d,n_fa15af5b,CONTAINS,The CodeStructure domain contains User Interface Packages,hierarchical
r_83053b78,d_4e78317d,n_e830b3e4,CONTAINS,The CodeStructure domain contains Simulation Package,hierarchical
r_54a22e87,d_4e78317d,n_e718e16a,CONTAINS,The CodeStructure domain contains WSDL (Web Services Description Language),hierarchical
r_4b192c73,d_4e78317d,n_68fcd302,CONTAINS,The CodeStructure domain contains Service Integration Layer,hierarchical
r_05d50dd8,d_4e78317d,n_4a02021b,CONTAINS,The CodeStructure domain contains Process Specification (P-Spec),hierarchical
r_e48bc54a,d_4e78317d,n_f6ce884a,CONTAINS,The CodeStructure domain contains Interface Model,hierarchical
r_f61044a6,d_4e78317d,n_f7e70a8e,CONTAINS,The CodeStructure domain contains Object Interaction Graphs,hierarchical
r_617ae400,d_4e78317d,n_865ad516,CONTAINS,The CodeStructure domain contains Operational Model,hierarchical
r_21038317,d_4e78317d,n_7888a41c,CONTAINS,The CodeStructure domain contains logical data structure (LDS),hierarchical
r_acdf61e8,d_4e78317d,n_874e3c48,CONTAINS,The CodeStructure domain contains entity-life-history matrix,hierarchical
r_0ab7c432,d_4e78317d,n_82db1e25,CONTAINS,The CodeStructure domain contains state transition table,hierarchical
r_d69aec5d,d_4e78317d,n_17403d05,CONTAINS,The CodeStructure domain contains Domain-Based Class Model,hierarchical
r_a2e472ff,d_4e78317d,n_375b4269,CONTAINS,The CodeStructure domain contains Reservation Manager,hierarchical
r_21e91d69,d_4e78317d,n_ec14745f,CONTAINS,The CodeStructure domain contains Feasibility Study,hierarchical
r_083f6363,d_4e78317d,n_1a06c7cf,CONTAINS,The CodeStructure domain contains Functional Prototype,hierarchical
r_dd3132b7,d_4e78317d,n_465d0538,CONTAINS,The CodeStructure domain contains Design Prototype,hierarchical
r_985264b7,d_4e78317d,n_29fc86d8,CONTAINS,The CodeStructure domain contains Modular Implementation,hierarchical
r_b0f9df45,d_4e78317d,n_6cb52587,CONTAINS,The CodeStructure domain contains ConcreteFactory1,hierarchical
r_0c421880,d_4e78317d,n_fcdeb37c,CONTAINS,The CodeStructure domain contains ConcreteFactory2,hierarchical
r_0d3960aa,d_4e78317d,n_31b6a13e,CONTAINS,The CodeStructure domain contains AbstractProductA,hierarchical
r_fe7a2d54,d_4e78317d,n_e1292924,CONTAINS,The CodeStructure domain contains ProductA1,hierarchical
r_8e944789,d_4e78317d,n_c4f29b77,CONTAINS,The CodeStructure domain contains ProductA2,hierarchical
r_3895820a,d_4e78317d,n_6135991a,CONTAINS,The CodeStructure domain contains Horizontal Integration,hierarchical
r_8247d426,d_4e78317d,n_b7c30ef3,CONTAINS,The CodeStructure domain contains Vertical Integration,hierarchical
r_f06878fe,d_4e78317d,n_9947309e,CONTAINS,The CodeStructure domain contains ReserveCar,hierarchical
