id:ID,:START_ID,:END_ID,:TYPE,description,relationship_type,strength,confidence
r_e141142b,d_6240acfb,n_c3d31554,CONTAINS,The ArchPattern domain contains the concept 'EJB Session Facade',hierarchical,strong,
r_97843280,d_6240acfb,n_587f9542,CONTAINS,The ArchPattern domain contains the concept 'Append-Only Storage',hierarchical,strong,
r_6b0de787,d_6240acfb,n_ba9f698c,CONTAINS,The ArchPattern domain contains the concept 'Client-server style',hierarchical,strong,
r_95fc82aa,d_6240acfb,n_7a4630c0,CONTAINS,The ArchPattern domain contains the concept 'Component Architecture',hierarchical,strong,
r_957cb766,d_6240acfb,n_34db8341,CONTAINS,The ArchPattern domain contains the concept 'Ports and Adapters',hierarchical,strong,
r_d33d5619,d_6240acfb,n_ca1f3150,CONTAINS,The ArchPattern domain contains the concept 'Functional Decomposition',hierarchical,strong,
r_c8f12c14,d_6240acfb,n_489166ae,CONTAINS,The ArchPattern domain contains the concept 'Clean Architecture',hierarchical,strong,
r_f720b603,d_6240acfb,n_41330318,CONTAINS,The ArchPattern domain contains the concept 'Component Hierarchy',hierarchical,strong,
r_32b72478,d_6240acfb,n_83feaeb6,CONTAINS,The ArchPattern domain contains the concept 'Service Architecture',hierarchical,strong,
r_b430678e,d_6240acfb,n_81534404,CONTAINS,The ArchPattern domain contains the concept 'Cohesion Principles Tension Diagram',hierarchical,strong,
r_0905c8ca,d_6240acfb,n_d1db09ea,CONTAINS,The ArchPattern domain contains the concept 'Top-Down Design',hierarchical,strong,
r_a8597e14,d_6240acfb,n_5c7f3890,CONTAINS,The ArchPattern domain contains the concept 'Microservice Architecture',hierarchical,strong,
r_d6397024,d_6240acfb,n_e7bf6c0a,CONTAINS,The ArchPattern domain contains the concept 'Monolithic System',hierarchical,strong,
r_ad91d60b,d_6240acfb,n_31978e7b,CONTAINS,The ArchPattern domain contains the concept 'Microservices',hierarchical,strong,
r_040770ee,d_6240acfb,n_5e61fbf5,CONTAINS,The ArchPattern domain contains the concept 'Service-Oriented Architecture (SoA)',hierarchical,strong,
r_e2f6c72e,d_6240acfb,n_390c8a3b,CONTAINS,The ArchPattern domain contains the concept 'Microservices Architecture',hierarchical,strong,
r_954fd027,d_6240acfb,n_24ab00d5,CONTAINS,The ArchPattern domain contains the concept 'Monolithic Architecture',hierarchical,strong,
r_9d843080,d_6240acfb,n_053529ab,CONTAINS,The ArchPattern domain contains the concept 'Deployment Component',hierarchical,strong,
r_57021d96,d_6240acfb,n_b4efa3aa,CONTAINS,The ArchPattern domain contains the concept 'Service Boundary',hierarchical,strong,
r_48d5ea04,d_6240acfb,n_7e635fb3,CONTAINS,The ArchPattern domain contains the concept 'Architectural Boundary',hierarchical,strong,
r_b2d1e7fb,d_6240acfb,n_2f3a5d18,CONTAINS,The ArchPattern domain contains the concept 'Interface Adapters Layer',hierarchical,strong,
r_faff1870,d_6240acfb,n_adea7bd9,CONTAINS,The ArchPattern domain contains the concept 'MVC Architecture',hierarchical,strong,
r_e72154b2,d_6240acfb,n_9a0c195e,CONTAINS,The ArchPattern domain contains the concept 'Architectural Boundaries',hierarchical,strong,
r_5c851200,d_6240acfb,n_ba91a2da,CONTAINS,The ArchPattern domain contains the concept 'Partial Boundary',hierarchical,strong,
r_5de123a6,d_6240acfb,n_d1d344f1,CONTAINS,The ArchPattern domain contains the concept 'DCI',hierarchical,strong,
r_1e75eaf6,d_6240acfb,n_42451d37,CONTAINS,The ArchPattern domain contains the concept 'BCE',hierarchical,strong,
r_73b3fed9,d_6240acfb,n_3f7046a2,CONTAINS,The ArchPattern domain contains the concept 'Presenter/View Boundary',hierarchical,strong,
r_2f39aa7a,d_6240acfb,n_dcd7c48c,CONTAINS,The ArchPattern domain contains the concept 'Component-Based System',hierarchical,strong,
r_9b5ad304,d_6240acfb,n_88732ea1,CONTAINS,The ArchPattern domain contains the concept 'VOIP Transition',hierarchical,strong,
r_cb637d94,d_6240acfb,n_6529b4ee,CONTAINS,The ArchPattern domain contains the concept 'OSAL (Operating System Abstraction Layer)',hierarchical,strong,
r_5bdf012e,d_6240acfb,n_104b306e,CONTAINS,The ArchPattern domain contains the concept 'C4 Software Architecture Model',hierarchical,strong,
r_5e3d8526,d_6240acfb,n_640c320b,CONTAINS,The ArchPattern domain contains the concept 'Relaxed Layered Architecture',hierarchical,strong,
r_8bf6af01,d_6240acfb,n_78e841a8,CONTAINS,The ArchPattern domain contains the concept 'Seven-Layer ISO Communications Stack',hierarchical,strong,
r_09b178f7,d_6240acfb,n_c0dfb88e,CONTAINS,The ArchPattern domain contains the concept 'Task-Switcher',hierarchical,strong,
r_973a53ad,d_6240acfb,n_d6de5069,CONTAINS,The ArchPattern domain contains the concept 'package by layer',hierarchical,strong,
r_9fa7e9e6,d_6240acfb,n_a6cc2f8f,CONTAINS,The ArchPattern domain contains the concept 'package by feature',hierarchical,strong,
r_59e81138,d_6240acfb,n_175c99fd,CONTAINS,The ArchPattern domain contains the concept 'ports and adapters',hierarchical,strong,
r_cb11f92d,d_6240acfb,n_95328bca,CONTAINS,The ArchPattern domain contains the concept 'package by component',hierarchical,strong,
r_a500c62b,d_6240acfb,n_e6fb92b0,CONTAINS,The ArchPattern domain contains the concept 'Plugin Architecture',hierarchical,strong,
r_7d66eec3,d_6240acfb,n_6f998b22,CONTAINS,The ArchPattern domain contains the concept 'Micro-service architecture',hierarchical,strong,
r_bb59b2fc,d_6240acfb,n_ada1a8a7,CONTAINS,The ArchPattern domain contains the concept 'Component-Based Services',hierarchical,strong,
r_d888444a,d_6240acfb,n_d69421e2,CONTAINS,The ArchPattern domain contains the concept 'Horizontal Layering of Code',hierarchical,strong,
r_45e1cf24,d_6240acfb,n_d382ad21,CONTAINS,The ArchPattern domain contains the concept 'Pipe-and-Filter Pattern',hierarchical,strong,
r_f01ec2e7,d_6240acfb,n_f7e3cc3a,CONTAINS,The ArchPattern domain contains the concept 'Architectural Structures',hierarchical,strong,
r_ed2ec53f,d_6240acfb,n_3735e370,CONTAINS,The ArchPattern domain contains the concept 'Ports and Adapters Pattern',hierarchical,strong,
r_8f098481,d_6240acfb,n_90729bbc,CONTAINS,The ArchPattern domain contains the concept 'Architecture Patterns',hierarchical,strong,
r_c5a093d0,d_6240acfb,n_bb8d822b,CONTAINS,The ArchPattern domain contains the concept 'Shared-Data Pattern',hierarchical,strong,
r_971ff5ee,d_6240acfb,n_140f5b30,CONTAINS,The ArchPattern domain contains the concept 'Multi-Tier Pattern',hierarchical,strong,
r_22c2a8e8,d_6240acfb,n_8504e364,CONTAINS,The ArchPattern domain contains the concept 'Service-Oriented Architecture Pattern',hierarchical,strong,
r_7efa2152,d_6240acfb,n_85371cc8,CONTAINS,The ArchPattern domain contains the concept 'Architecture Description Language (ADL)',hierarchical,strong,
r_2add50c2,d_6240acfb,n_47740158,CONTAINS,The ArchPattern domain contains the concept 'Conventional Tiers Pattern',hierarchical,strong,
r_46e28ac6,d_6240acfb,n_80b60a60,CONTAINS,The ArchPattern domain contains the concept 'RESTful Architecture',hierarchical,strong,
r_2eefdff6,d_6240acfb,n_f2d83861,CONTAINS,The ArchPattern domain contains the concept 'Stateless Microservices',hierarchical,strong,
r_9d93d6b2,d_6240acfb,n_3cabb328,CONTAINS,The ArchPattern domain contains the concept 'Architecture Evaluation',hierarchical,strong,
r_12761ed6,d_6240acfb,n_077ea9bf,CONTAINS,The ArchPattern domain contains the concept 'Service-Oriented Architectures',hierarchical,strong,
r_2c817a72,d_6240acfb,n_a4101bfa,CONTAINS,The ArchPattern domain contains the concept 'Architecture Trade-off Analysis',hierarchical,strong,
r_ef5efe38,d_6240acfb,n_ae43f86a,CONTAINS,The ArchPattern domain contains the concept 'Deep Evaluation',hierarchical,strong,
r_c7dce630,d_6240acfb,n_0ccd7898,CONTAINS,The ArchPattern domain contains the concept 'Targeted Evaluation',hierarchical,strong,
r_7f60c763,d_6240acfb,n_901aca9e,CONTAINS,The ArchPattern domain contains the concept 'Architectural Guide Rails',hierarchical,strong,
r_9fe32974,d_6240acfb,n_3a8eafab,CONTAINS,The ArchPattern domain contains the concept 'Eureka',hierarchical,strong,
r_f040a7af,d_6240acfb,n_3f953f09,CONTAINS,The ArchPattern domain contains the concept 'Cross-Region Load Balancer',hierarchical,strong,
r_4f4fc049,d_6240acfb,n_f75271fb,CONTAINS,The ArchPattern domain contains the concept 'Cloud Provider Infrastructure',hierarchical,strong,
r_08a2eb1d,d_6240acfb,n_d0c4c5f4,CONTAINS,The ArchPattern domain contains the concept 'Layered Web Application',hierarchical,strong,
r_e6ba7182,d_6240acfb,n_c257f5c8,CONTAINS,The ArchPattern domain contains the concept 'REST APIs',hierarchical,strong,
r_9985b5c2,d_6240acfb,n_baaf93a2,CONTAINS,The ArchPattern domain contains the concept 'Architecture Design Studios',hierarchical,strong,
r_adaf2cba,d_6240acfb,n_fddfa279,CONTAINS,The ArchPattern domain contains the concept 'layers pattern',hierarchical,strong,
r_8db7c37b,d_6240acfb,n_f494bf55,CONTAINS,The ArchPattern domain contains the concept 'ports and adapters pattern',hierarchical,strong,
r_84a996bf,d_6240acfb,n_d8c744d5,CONTAINS,The ArchPattern domain contains the concept 'multi-tier pattern',hierarchical,strong,
r_b32c4c26,d_6240acfb,n_f46be473,CONTAINS,The ArchPattern domain contains the concept 'service-oriented pattern',hierarchical,strong,
r_4bf5c183,d_6240acfb,n_70a2aa35,CONTAINS,The ArchPattern domain contains the concept 'shared-data pattern',hierarchical,strong,
r_b95f0277,d_6240acfb,n_28b551b1,CONTAINS,The ArchPattern domain contains the concept 'service-oriented architecture pattern',hierarchical,strong,
r_e84d78bd,d_6240acfb,n_465693a4,CONTAINS,The ArchPattern domain contains the concept 'Component Decomposition',hierarchical,strong,
r_814490a5,d_6240acfb,n_c6bd0735,CONTAINS,The ArchPattern domain contains the concept 'Virtual Machine Architecture',hierarchical,strong,
r_3ed64d57,d_6240acfb,n_715828c0,CONTAINS,The ArchPattern domain contains the concept 'Decentralized Software Architectures',hierarchical,strong,
r_06fa1f72,d_6240acfb,n_18f7d1af,CONTAINS,The ArchPattern domain contains the concept 'Incremental Approach',hierarchical,strong,
r_1b19b44b,d_6240acfb,n_49c33f7f,CONTAINS,The ArchPattern domain contains the concept 'event-driven programming',hierarchical,strong,
r_afccb8c6,d_6240acfb,n_c55575f3,CONTAINS,The ArchPattern domain contains the concept 'Proxy Server',hierarchical,strong,
r_a9c1e388,d_6240acfb,n_76d127a3,CONTAINS,The ArchPattern domain contains the concept 'Distributed Communication',hierarchical,strong,
r_88a0aa74,d_6240acfb,n_348a0d63,CONTAINS,The ArchPattern domain contains the concept 'Linear History',hierarchical,strong,
r_efaf97d6,d_6240acfb,n_91aa4729,CONTAINS,The ArchPattern domain contains the concept 'XMLRPC',hierarchical,strong,
r_d9be0480,d_6240acfb,n_0d170503,CONTAINS,The ArchPattern domain contains the concept 'Event Framework',hierarchical,strong,
r_b354f2a8,d_6240acfb,n_097b96e4,CONTAINS,The ArchPattern domain contains the concept 'nginx Caching',hierarchical,strong,
r_16365195,d_6240acfb,n_80a3692d,CONTAINS,The ArchPattern domain contains the concept 'Abstraction Layer Architecture',hierarchical,strong,
r_808d1df2,d_6240acfb,n_2c636da2,CONTAINS,The ArchPattern domain contains the concept 'SQLAlchemy Toolkit',hierarchical,strong,
r_db1a55e1,d_6240acfb,n_7e7409a6,CONTAINS,The ArchPattern domain contains the concept 'Twisted',hierarchical,strong,
r_a6ef4e04,d_6240acfb,n_2df4f9cf,CONTAINS,The ArchPattern domain contains the concept 'Serverless Architecture',hierarchical,strong,
r_fe443c50,d_6240acfb,n_68e064a1,CONTAINS,The ArchPattern domain contains the concept 'Medusa',hierarchical,strong,
r_abb34a22,d_6240acfb,n_c548bb9c,CONTAINS,The ArchPattern domain contains the concept 'Publish/Subscribe Pattern',hierarchical,strong,
r_547c2961,d_6240acfb,n_6878d001,CONTAINS,The ArchPattern domain contains the concept 'SaaS Architecture',hierarchical,strong,
r_c5ca46a4,d_6240acfb,n_f9491555,CONTAINS,The ArchPattern domain contains the concept 'Agile Project Framework',hierarchical,strong,
r_876be750,d_6240acfb,n_6b88e1cf,CONTAINS,The ArchPattern domain contains the concept 'System Architecture Diagrams',hierarchical,strong,
r_628d3701,d_6240acfb,n_19a3dce6,CONTAINS,The ArchPattern domain contains the concept 'Architectural Styles',hierarchical,strong,
r_0a0154fe,d_6240acfb,n_e329c894,CONTAINS,The ArchPattern domain contains the concept 'Stateless Process',hierarchical,strong,
r_f3fafab8,d_6240acfb,n_e470a614,CONTAINS,The ArchPattern domain contains the concept 'Grid Computing',hierarchical,strong,
r_3dc58a71,d_6240acfb,n_8afeaf0e,CONTAINS,The ArchPattern domain contains the concept 'Continuous Query',hierarchical,strong,
r_9a4512cf,d_6240acfb,n_598deeb7,CONTAINS,The ArchPattern domain contains the concept 'Hypermedia Navigation',hierarchical,strong,
r_5882e9f9,d_6240acfb,n_558052b8,CONTAINS,The ArchPattern domain contains the concept 'RESTful API',hierarchical,strong,
r_c898cb16,d_6240acfb,n_7454f52c,CONTAINS,The ArchPattern domain contains the concept 'Collection-Oriented Repository',hierarchical,strong,
r_db63f6f1,d_6240acfb,n_2bb52e09,CONTAINS,The ArchPattern domain contains the concept 'Persistence-Oriented Repository',hierarchical,strong,
r_f5a74dce,d_6240acfb,n_6c7f042e,CONTAINS,The ArchPattern domain contains the concept 'RESTful Integration',hierarchical,strong,
r_29480c0d,d_6240acfb,n_a91f4581,CONTAINS,The ArchPattern domain contains the concept 'Message-Based Solution',hierarchical,strong,
r_a492e33c,d_6240acfb,n_f8704d7f,CONTAINS,The ArchPattern domain contains the concept 'Enterprise JavaBeans (EJB)',hierarchical,strong,
r_18b77647,d_6240acfb,n_f0e1b9c6,CONTAINS,The ArchPattern domain contains the concept 'Layer Supertype',hierarchical,strong,
r_ed3c5cf2,d_6240acfb,n_793b86e0,CONTAINS,The ArchPattern domain contains the concept 'Command-Query Responsibility Segregation (CQRS)',hierarchical,strong,
r_5228cee5,d_6240acfb,n_8b7b11fa,CONTAINS,The ArchPattern domain contains the concept 'Stateless Services',hierarchical,strong,
r_daf9450f,d_6240acfb,n_aaa7ca38,CONTAINS,The ArchPattern domain contains the concept 'Micro-service Architecture',hierarchical,strong,
r_831e6ed8,d_6240acfb,n_8f54fd01,CONTAINS,The ArchPattern domain contains the concept 'Voice over IP (VOIP)',hierarchical,strong,
r_0b7867d2,d_6240acfb,n_a6db8721,CONTAINS,The ArchPattern domain contains the concept 'OSAL',hierarchical,strong,
r_f358da3b,d_6240acfb,n_b91a41e0,CONTAINS,The ArchPattern domain contains the concept 'Deployment Architecture',hierarchical,strong,
r_d9d48301,d_6240acfb,n_43276b4c,CONTAINS,The ArchPattern domain contains the concept 'C4 software architecture model',hierarchical,strong,
r_863ae371,d_6240acfb,n_c63b4314,CONTAINS,The ArchPattern domain contains the concept 'Clean Embedded Architecture',hierarchical,strong,
r_8e3d2c4b,d_6240acfb,n_f6318ae5,CONTAINS,The ArchPattern domain contains the concept 'Customer-Centric Design Process',hierarchical,strong,
r_9988aa2e,d_6240acfb,n_681ee314,CONTAINS,The ArchPattern domain contains the concept 'Communication Structures',hierarchical,strong,
r_63866cd7,d_6240acfb,n_30f2099c,CONTAINS,The ArchPattern domain contains the concept 'C&C Structures',hierarchical,strong,
r_aba8b1e7,d_6240acfb,n_25429494,CONTAINS,The ArchPattern domain contains the concept 'Active Design',hierarchical,strong,
r_944295e0,d_6240acfb,n_dbd5111d,CONTAINS,The ArchPattern domain contains the concept 'Passive Design',hierarchical,strong,
r_89ca8887,d_6240acfb,n_52dd8d14,CONTAINS,The ArchPattern domain contains the concept 'Architecturally Significant Things',hierarchical,strong,
r_44e58b4b,d_6240acfb,n_ae98f613,CONTAINS,The ArchPattern domain contains the concept 'Component and Connector View',hierarchical,strong,
r_02ffeb30,d_6240acfb,n_918468f9,CONTAINS,The ArchPattern domain contains the concept '4+1 View Model',hierarchical,strong,
r_9a34f258,d_6240acfb,n_f5382066,CONTAINS,The ArchPattern domain contains the concept 'C4 Model',hierarchical,strong,
r_e1232000,d_6240acfb,n_2a86e886,CONTAINS,The ArchPattern domain contains the concept 'Architectural Patterns',hierarchical,strong,
r_356d3264,d_6240acfb,n_f50ba54a,CONTAINS,The ArchPattern domain contains the concept 'Design Policy',hierarchical,strong,
r_a1e8a6f5,d_6240acfb,n_3e00b3e2,CONTAINS,The ArchPattern domain contains the concept 'Layered web application',hierarchical,strong,
r_91a22bd1,d_6240acfb,n_1f8c419f,CONTAINS,The ArchPattern domain contains the concept 'Service Oriented',hierarchical,strong,
r_4a8e65c7,d_6240acfb,n_f8707932,CONTAINS,The ArchPattern domain contains the concept 'architecture evaluation',hierarchical,strong,
r_c908afa9,d_6240acfb,n_af8e87e0,CONTAINS,The ArchPattern domain contains the concept 'architecture design studios',hierarchical,strong,
r_6ccf19eb,d_6240acfb,n_16996569,CONTAINS,The ArchPattern domain contains the concept 'traditional software architecture description',hierarchical,strong,
r_ce140c2d,d_6240acfb,n_60dde1b4,CONTAINS,The ArchPattern domain contains the concept 'service-oriented architecture',hierarchical,strong,
r_cecd327f,d_6240acfb,n_a77c9ce8,CONTAINS,The ArchPattern domain contains the concept 'pipe-and-filter pattern',hierarchical,strong,
r_b995cc00,d_6240acfb,n_ec5183c7,CONTAINS,The ArchPattern domain contains the concept 'event sourcing',hierarchical,strong,
r_f948c71a,d_6240acfb,n_46b5d679,CONTAINS,The ArchPattern domain contains the concept 'formal architecture description method',hierarchical,strong,
r_2619897e,d_6240acfb,n_59ca816b,CONTAINS,The ArchPattern domain contains the concept 'gRPC in service-oriented pattern',hierarchical,strong,
r_aa2e47ab,d_6240acfb,n_cc557672,CONTAINS,The ArchPattern domain contains the concept 'Layers Pattern',hierarchical,strong,
r_5928c1b2,d_6240acfb,n_2bd7eb02,CONTAINS,The ArchPattern domain contains the concept 'Service-Oriented Pattern',hierarchical,strong,
r_8ce8bc2b,d_6240acfb,n_696affcd,CONTAINS,The ArchPattern domain contains the concept 'Web Server Design',hierarchical,strong,
